38,0.0
34,0.0
32,0.0
34,0.0
36,0.0
36,0.0
36,0.0
35,0.0
35,0.0
36,0.0
38,0.0
42,0.0
34,0.0
36,0.0
37,0.0
36,0.0
36,0.0
34,0.0
34,0.0
44,0.0
34,0.0
36,0.0
36,0.0
33,0.0
33,0.0
36,0.0
38,0.0
35,0.0
36,0.0
33,0.0
36,0.0
35,0.0
35,0.0
36,0.0
33,0.0
37,0.0
30,0.0
36,0.0
34,0.0
34,0.0
34,0.0
35,0.0
40,0.0
35,0.0
35,0.0
35,0.0
36,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
34,0.0
35,0.0
35,0.0
36,0.0
32,0.0
36,0.0
36,0.0
39,0.0
35,0.0
35,0.0
38,0.0
36,0.0
37,0.0
35,0.0
34,0.0
36,0.0
47,0.0
35,0.0
34,0.0
36,0.0
34,0.0
35,0.0
34,0.0
35,0.0
34,0.0
40,0.0
36,0.0
36,0.0
34,0.0
36,0.0
35,0.0
36,0.0
34,0.0
35,0.0
36,0.0
34,0.0
34,0.0
38,0.0
35,0.0
36,0.0
33,0.0
37,0.0
36,0.0
38,0.0
36,0.0
34,0.0
39,0.0
34,0.0
36,0.0
34,0.0
36,0.0
34,0.0
36,0.0
36,0.0
36,0.0
34,0.0
32,0.0
30,0.0
40,0.0
36,0.0
34,0.0
32,0.0
34,0.0
34,0.0
35,0.0
36,0.0
39,0.0
34,0.0
44,0.0
31,0.0
32,0.0
38,0.0
34,0.0
35,0.0
33,0.0
36,0.0
33,0.0
36,0.0
34,0.0
37,0.0
31,0.0
36,0.0
34,0.0
34,0.0
35,0.0
36,0.0
35,0.0
34,0.0
37,0.0
35,0.0
35,0.0
37,0.0
38,0.0
38,0.0
34,0.0
36,0.0
34,0.0
33,0.0
35,0.0
39,0.0
34,0.0
32,0.0
33,0.0
34,0.0
33,0.0
35,0.0
35,0.0
35,0.0
34,0.0
34,0.0
34,0.0
34,0.0
36,0.0
32,0.0
31,0.0
34,0.0
31,0.0
34,0.0
32,0.0
34,0.0
37,0.0
36,0.0
36,0.0
34,0.0
34,0.0
32,0.0
36,0.0
36,0.0
37,0.0
33,0.0
32,0.0
34,0.0
34,0.0
34,0.0
32,0.0
34,0.0
35,0.0
36,0.0
32,0.0
33,0.0
35,0.0
34,0.0
36,0.0
34,0.0
33,0.0
35,0.0
33,0.0
39,0.0
34,0.0
34,0.0
35,0.0
28,0.0
36,0.0
34,0.0
35,0.0
35,0.0
34,0.0
36,0.0
35,0.0
34,0.0
33,0.0
36,0.0
35,0.0
37,0.0
36,0.0
32,0.0
38,0.0
34,0.0
38,0.0
35,0.0
36,0.0
37,0.0
36,0.0
32,0.0
34,0.0
34,0.0
36,0.0
36,0.0
38,0.0
43,0.0
35,0.0
34,0.0
34,0.0
35,0.0
36,0.0
33,0.0
35,0.0
34,0.0
40,0.0
34,0.0
35,0.0
35,0.0
34,0.0
34,0.0
38,0.0
33,0.0
36,0.0
38,0.0
33,0.0
36,0.0
34,0.0
34,0.0
34,0.0
31,0.0
36,0.0
34,0.0
34,0.0
36,0.0
34,0.0
36,0.0
34,0.0
34,0.0
32,0.0
32,0.0
34,0.0
35,0.0
34,0.0
35,0.0
36,0.0
36,0.0
37,0.0
36,0.0
35,0.0
36,0.0
36,0.0
34,0.0
35,0.0
34,0.0
35,0.0
34,0.0
38,0.0
33,0.0
36,0.0
34,0.0
32,0.0
34,0.0
35,0.0
35,0.0
36,0.0
37,0.0
34,0.0
35,0.0
32,0.0
34,0.0
35,0.0
38,0.0
34,0.0
50,0.0
34,0.0
33,0.0
34,0.0
36,0.0
34,0.0
37,0.0
40,0.0
34,0.0
41,0.0
36,0.0
34,0.0
36,0.0
35,0.0
28,0.0
35,0.0
35,0.0
35,0.0
34,0.0
35,0.0
40,0.0
37,0.0
34,0.0
36,0.0
36,0.0
32,0.0
37,0.0
34,0.0
35,0.0
37,0.0
34,0.0
35,0.0
37,0.0
34,0.0
38,0.0
33,0.0
36,0.0
34,0.0
34,0.0
36,0.0
36,0.0
36,0.0
36,0.0
34,0.0
42,0.0
35,0.0
35,0.0
35,0.0
35,0.0
35,0.0
41,0.0
34,0.0
35,0.0
34,0.0
37,0.0
71,0.0
33,0.0
36,0.0
35,0.0
31,0.0
44,0.0
34,0.0
36,0.0
34,0.0
33,0.0
34,0.0
34,0.0
32,0.0
34,0.0
34,0.0
36,0.0
36,0.0
34,0.0
35,0.0
40,0.0
32,0.0
34,0.0
36,0.0
34,0.0
36,0.0
36,0.0
34,0.0
33,0.0
36,0.0
34,0.0
34,0.0
35,0.0
56,0.0
36,0.0
34,0.0
42,0.0
36,0.0
34,0.0
35,0.0
36,0.0
34,0.0
34,0.0
33,0.0
35,0.0
36,0.0
36,0.0
34,0.0
32,0.0
35,0.0
33,0.0
33,0.0
34,0.0
31,0.0
36,0.0
30,0.0
35,0.0
34,0.0
37,0.0
35,0.0
33,0.0
34,0.0
36,0.0
34,0.0
34,0.0
32,0.0
33,0.0
36,0.0
38,0.0
34,0.0
36,0.0
34,0.0
34,0.0
34,0.0
36,0.0
36,0.0
34,0.0
32,0.0
44,0.0
35,0.0
34,0.0
36,0.0
32,0.0
32,0.0
33,0.0
35,0.0
35,0.0
36,0.0
37,0.0
34,0.0
36,0.0
33,0.0
34,0.0
32,0.0
32,0.0
32,0.0
35,0.0
34,0.0
30,0.0
34,0.0
36,0.0
34,0.0
35,0.0
35,0.0
37,0.0
35,0.0
36,0.0
34,0.0
37,0.0
33,0.0
38,0.0
33,0.0
34,0.0
33,0.0
36,0.0
34,0.0
38,0.0
34,0.0
36,0.0
35,0.0
34,0.0
36,0.0
34,0.0
42,0.0
34,0.0
35,0.0
34,0.0
37,0.0
34,0.0
37,0.0
44,0.0
35,0.0
34,0.0
33,0.0
36,0.0
36,0.0
40,0.0
36,0.0
35,0.0
33,0.0
36,0.0
36,0.0
35,0.0
34,0.0
35,0.0
34,0.0
35,0.0
35,0.0
34,0.0
36,0.0
35,0.0
36,0.0
34,0.0
34,0.0
34,0.0
35,0.0
35,0.0
34,0.0
36,0.0
33,0.0
36,0.0
35,0.0
36,0.0
35,0.0
35,0.0
35,0.0
37,0.0
34,0.0
38,0.0
33,0.0
34,0.0
35,0.0
39,0.0
34,0.0
32,0.0
38,0.0
34,0.0
34,0.0
39,0.0
35,0.0
31,0.0
31,0.0
34,0.0
44,0.0
36,0.0
34,0.0
34,0.0
36,0.0
35,0.0
36,0.0
34,0.0
35,0.0
34,0.0
34,0.0
37,0.0
36,0.0
35,0.0
35,0.0
33,0.0
34,0.0
36,0.0
35,0.0
37,0.0
35,0.0
38,0.0
34,0.0
38,0.0
37,0.0
25,0.0
36,0.0
35,0.0
32,0.0
35,0.0
36,0.0
33,0.0
35,0.0
33,0.0
34,0.0
34,0.0
36,0.0
44,0.0
32,0.0
35,0.0
35,0.0
35,0.0
36,0.0
36,0.0
38,0.0
30,0.0
35,0.0
34,0.0
35,0.0
34,0.0
34,0.0
32,0.0
36,0.0
35,0.0
35,0.0
30,0.0
33,0.0
38,0.0
33,0.0
35,0.0
34,0.0
37,0.0
34,0.0
36,0.0
35,0.0
34,0.0
36,0.0
38,0.0
35,0.0
35,0.0
34,0.0
36,0.0
36,0.0
37,0.0
35,0.0
33,0.0
34,0.0
32,0.0
36,0.0
35,0.0
36,0.0
35,0.0
36,0.0
36,0.0
34,0.0
36,0.0
35,0.0
35,0.0
34,0.0
33,0.0
30,0.0
35,0.0
34,0.0
30,0.0
35,0.0
36,0.0
34,0.0
36,0.0
35,0.0
36,0.0
34,0.0
33,0.0
36,0.0
36,0.0
35,0.0
36,0.0
37,0.0
33,0.0
35,0.0
35,0.0
35,0.0
34,0.0
36,0.0
36,0.0
36,0.0
36,0.0
39,0.0
36,0.0
36,0.0
42,0.0
36,0.0
89,0.0
34,0.0
32,0.0
36,0.0
34,0.0
34,0.0
34,0.0
32,0.0
35,0.0
35,0.0
34,0.0
35,0.0
36,0.0
36,0.0
35,0.0
34,0.0
38,0.0
32,0.0
35,0.0
34,0.0
32,0.0
51,0.0
36,0.0
36,0.0
37,0.0
33,0.0
37,0.0
34,0.0
35,0.0
36,0.0
34,0.0
34,0.0
36,0.0
32,0.0
35,0.0
32,0.0
32,0.0
34,0.0
37,0.0
37,0.0
34,0.0
35,0.0
34,0.0
34,0.0
35,0.0
34,0.0
34,0.0
31,0.0
37,0.0
34,0.0
36,0.0
35,0.0
35,0.0
40,0.0
36,0.0
36,0.0
33,0.0
35,0.0
34,0.0
36,0.0
32,0.0
34,0.0
34,0.0
35,0.0
38,0.0
31,0.0
36,0.0
34,0.0
34,0.0
34,0.0
36,0.0
38,0.0
36,0.0
33,0.0
33,0.0
38,0.0
34,0.0
34,0.0
34,0.0
37,0.0
34,0.0
36,0.0
36,0.0
33,0.0
40,0.0
38,0.0
35,0.0
36,0.0
34,0.0
37,0.0
38,0.0
34,0.0
35,0.0
34,0.0
37,0.0
34,0.0
30,0.0
36,0.0
34,0.0
38,0.0
46,0.0
34,0.0
37,0.0
34,0.0
34,0.0
36,0.0
34,0.0
34,0.0
36,0.0
34,0.0
32,0.0
34,0.0
34,0.0
33,0.0
36,0.0
35,0.0
36,0.0
34,0.0
35,0.0
37,0.0
36,0.0
37,0.0
37,0.0
38,0.0
33,0.0
35,0.0
34,0.0
34,0.0
35,0.0
34,0.0
34,0.0
34,0.0
35,0.0
32,0.0
35,0.0
32,0.0
36,0.0
37,0.0
33,0.0
36,0.0
39,0.0
35,0.0
34,0.0
34,0.0
35,0.0
35,0.0
33,0.0
37,0.0
35,0.0
34,0.0
33,0.0
36,0.0
35,0.0
35,0.0
32,0.0
38,0.0
33,0.0
35,0.0
34,0.0
35,0.0
36,0.0
34,0.0
34,0.0
33,0.0
33,0.0
34,0.0
36,0.0
40,0.0
35,0.0
37,0.0
36,0.0
34,0.0
35,0.0
36,0.0
35,0.0
38,0.0
33,0.0
34,0.0
34,0.0
35,0.0
32,0.0
35,0.0
36,0.0
35,0.0
36,0.0
37,0.0
36,0.0
39,0.0
36,0.0
34,0.0
36,0.0
33,0.0
35,0.0
35,0.0
34,0.0
42,0.0
36,0.0
35,0.0
33,0.0
36,0.0
37,0.0
34,0.0
34,0.0
34,0.0
36,0.0
33,0.0
34,0.0
42,0.0
38,0.0
35,0.0
33,0.0
36,0.0
34,0.0
34,0.0
34,0.0
34,0.0
35,0.0
34,0.0
35,0.0
37,0.0
40,0.0
34,0.0
27,0.0
33,0.0
36,0.0
38,0.0
37,0.0
34,0.0
35,0.0
35,0.0
35,0.0
35,0.0
36,0.0
37,0.0
35,0.0
35,0.0
35,0.0
36,0.0
32,0.0
36,0.0
35,0.0
36,0.0
33,0.0
42,0.0
34,0.0
36,0.0
32,0.0
33,0.0
37,0.0
32,0.0
35,0.0
36,0.0
35,0.0
32,0.0
34,0.0
36,0.0
36,0.0
32,0.0
34,0.0
34,0.0
36,0.0
34,0.0
34,0.0
34,0.0
37,0.0
35,0.0
36,0.0
35,0.0
36,0.0
34,0.0
36,0.0
36,0.0
35,0.0
34,0.0
32,0.0
36,0.0
36,0.0
34,0.0
33,0.0
36,0.0
32,0.0
34,0.0
38,0.0
34,0.0
33,0.0
35,0.0
35,0.0
34,0.0
36,0.0
36,0.0
37,0.0
35,0.0
35,0.0
34,0.0
33,0.0
35,0.0
33,0.0
37,0.0
35,0.0
34,0.0
36,0.0
32,0.0
34,0.0
35,0.0
35,0.0
34,0.0
35,0.0
34,0.0
36,0.0
38,0.0
37,0.0
40,0.0
36,0.0
38,0.0
36,0.0
35,0.0
34,0.0
35,0.0
34,0.0
36,0.0
39,0.0
34,0.0
32,0.0
32,0.0
35,0.0
36,0.0
34,0.0
34,0.0
38,0.0
37,0.0
36,0.0
33,0.0
35,0.0
34,0.0
36,0.0
34,0.0
54,0.0
34,0.0
36,0.0
36,0.0
35,0.0
34,0.0
38,0.0
36,0.0
35,0.0
36,0.0
36,0.0
43,0.0
33,0.0
36,0.0
35,0.0
35,0.0
33,0.0
34,0.0
34,0.0
35,0.0
34,0.0
36,0.0
35,0.0
35,0.0
34,0.0
36,0.0
33,0.0
31,0.0
39,0.0
35,0.0
34,0.0
35,0.0
34,0.0
34,0.0
34,0.0
33,0.0
36,0.0
35,0.0
37,0.0
34,0.0
36,0.0
35,0.0
36,0.0
37,0.0
37,0.0
35,0.0
35,0.0
36,0.0
35,0.0
36,0.0
34,0.0
34,0.0
27,0.0
37,0.0
35,0.0
36,0.0
35,0.0
34,0.0
36,0.0
36,0.0
36,0.0
36,0.0
34,0.0
34,0.0
36,0.0
34,0.0
36,0.0
37,0.0
31,0.0
36,0.0
34,0.0
35,0.0
36,0.0
35,0.0
36,0.0
36,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
35,0.0
35,0.0
34,0.0
35,0.0
35,0.0
41,0.0
34,0.0
35,0.0
36,0.0
35,0.0
31,0.0
36,0.0
36,0.0
34,0.0
34,0.0
35,0.0
36,0.0
35,0.0
34,0.0
33,0.0
32,0.0
37,0.0
35,0.0
36,0.0
35,0.0
35,0.0
36,0.0
34,0.0
41,0.0
34,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
35,0.0
34,0.0
34,0.0
35,0.0
36,0.0
36,0.0
38,0.0
36,0.0
35,0.0
35,0.0
38,0.0
34,0.0
38,0.0
34,0.0
35,0.0
33,0.0
39,0.0
36,0.0
34,0.0
32,0.0
34,0.0
33,0.0
34,0.0
34,0.0
34,0.0
36,0.0
33,0.0
33,0.0
35,0.0
37,0.0
37,0.0
36,0.0
36,0.0
33,0.0
34,0.0
34,0.0
42,0.0
35,0.0
34,0.0
36,0.0
30,0.0
34,0.0
35,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
55,0.0
47,0.0
34,0.0
33,0.0
34,0.0
41,0.0
34,0.0
37,0.0
36,0.0
36,0.0
35,0.0
38,0.0
35,0.0
36,0.0
34,0.0
36,0.0
36,0.0
36,0.0
90,0.0
35,0.0
34,0.0
34,0.0
34,0.0
37,0.0
33,0.0
35,0.0
35,0.0
35,0.0
36,0.0
35,0.0
36,0.0
36,0.0
38,0.0
35,0.0
35,0.0
34,0.0
34,0.0
36,0.0
35,0.0
35,0.0
34,0.0
35,0.0
34,0.0
36,0.0
35,0.0
35,0.0
32,0.0
36,0.0
35,0.0
35,0.0
37,0.0
33,0.0
38,0.0
38,0.0
39,0.0
34,0.0
35,0.0
32,0.0
36,0.0
33,0.0
38,0.0
33,0.0
36,0.0
26,0.0
34,0.0
37,0.0
37,0.0
35,0.0
36,0.0
35,0.0
35,0.0
34,0.0
33,0.0
39,0.0
31,0.0
33,0.0
37,0.0
34,0.0
34,0.0
35,0.0
38,0.0
34,0.0
39,0.0
36,0.0
32,0.0
34,0.0
34,0.0
35,0.0
36,0.0
34,0.0
34,0.0
35,0.0
32,0.0
36,0.0
35,0.0
33,0.0
35,0.0
38,0.0
35,0.0
38,0.0
34,0.0
35,0.0
36,0.0
25,0.0
32,0.0
36,0.0
37,0.0
32,0.0
35,0.0
36,0.0
34,0.0
34,0.0
37,0.0
36,0.0
36,0.0
36,0.0
36,0.0
35,0.0
33,0.0
34,0.0
34,0.0
36,0.0
26,0.0
34,0.0
35,0.0
36,0.0
35,0.0
35,0.0
36,0.0
36,0.0
37,0.0
38,0.0
35,0.0
34,0.0
32,0.0
35,0.0
34,0.0
34,0.0
34,0.0
37,0.0
34,0.0
37,0.0
37,0.0
35,0.0
36,0.0
35,0.0
36,0.0
35,0.0
34,0.0
32,0.0
34,0.0
38,0.0
35,0.0
34,0.0
36,0.0
34,0.0
32,0.0
37,0.0
34,0.0
34,0.0
30,0.0
33,0.0
34,0.0
30,0.0
30,0.0
37,0.0
34,0.0
35,0.0
44,0.0
34,0.0
34,0.0
30,0.0
35,0.0
35,0.0
45,0.0
35,0.0
38,0.0
36,0.0
36,0.0
36,0.0
34,0.0
42,0.0
34,0.0
34,0.0
36,0.0
32,0.0
34,0.0
36,0.0
35,0.0
37,0.0
36,0.0
38,0.0
35,0.0
36,0.0
36,0.0
36,0.0
33,0.0
34,0.0
34,0.0
36,0.0
36,0.0
37,0.0
32,0.0
36,0.0
37,0.0
38,0.0
34,0.0
32,0.0
36,0.0
36,0.0
32,0.0
34,0.0
36,0.0
33,0.0
36,0.0
36,0.0
34,0.0
32,0.0
32,0.0
32,0.0
36,0.0
32,0.0
35,0.0
34,0.0
34,0.0
34,0.0
38,0.0
37,0.0
28,0.0
34,0.0
32,0.0
34,0.0
37,0.0
36,0.0
34,0.0
35,0.0
35,0.0
35,0.0
36,0.0
34,0.0
31,0.0
36,0.0
36,0.0
34,0.0
36,0.0
35,0.0
32,0.0
33,0.0
34,0.0
37,0.0
34,0.0
35,0.0
35,0.0
35,0.0
37,0.0
35,0.0
34,0.0
36,0.0
35,0.0
35,0.0
46,0.0
35,0.0
34,0.0
36,0.0
37,0.0
37,0.0
30,0.0
35,0.0
34,0.0
34,0.0
34,0.0
36,0.0
38,0.0
34,0.0
34,0.0
36,0.0
36,0.0
35,0.0
40,0.0
36,0.0
36,0.0
36,0.0
36,0.0
35,0.0
34,0.0
35,0.0
34,0.0
38,0.0
35,0.0
32,0.0
38,0.0
38,0.0
36,0.0
35,0.0
46,0.0
39,0.0
38,0.0
34,0.0
36,0.0
35,0.0
26,0.0
34,0.0
36,0.0
34,0.0
37,0.0
32,0.0
33,0.0
32,0.0
34,0.0
36,0.0
27,0.0
39,0.0
35,0.0
33,0.0
33,0.0
38,0.0
36,0.0
34,0.0
34,0.0
41,0.0
35,0.0
34,0.0
40,0.0
35,0.0
35,0.0
36,0.0
34,0.0
34,0.0
36,0.0
35,0.0
34,0.0
35,0.0
26,0.0
38,0.0
36,0.0
34,0.0
36,0.0
34,0.0
36,0.0
32,0.0
35,0.0
33,0.0
35,0.0
34,0.0
36,0.0
34,0.0
35,0.0
36,0.0
27,0.0
33,0.0
36,0.0
36,0.0
37,0.0
35,0.0
36,0.0
36,0.0
35,0.0
33,0.0
34,0.0
33,0.0
35,0.0
30,0.0
33,0.0
37,0.0
35,0.0
36,0.0
34,0.0
34,0.0
38,0.0
34,0.0
34,0.0
34,0.0
34,0.0
34,0.0
36,0.0
34,0.0
35,0.0
34,0.0
37,0.0
35,0.0
35,0.0
34,0.0
